193,3.5203311443328857
193,0.05203080177307129
140,0.058106422424316406
790,0.13088560104370117
885,0.08423137664794922
603,0.05275392532348633
156,0.03787660598754883
99,0.03639721870422363
456,0.06795215606689453
137,0.03518557548522949
167,0.03983139991760254
311,0.04298686981201172
255,0.03976082801818848
815,0.07358741760253906
226,0.04080462455749512
901,0.08514189720153809
138,0.0356447696685791
113,0.036907196044921875
680,0.06898856163024902
175,0.03806424140930176
219,0.037279367446899414
284,0.04202151298522949
376,0.04712343215942383
356,0.04657697677612305
602,0.05747032165527344
1326,0.09115886688232422
250,0.04144859313964844
101,0.03509879112243652
226,0.040143728256225586
653,0.058837175369262695
171,0.03641057014465332
552,0.05418109893798828
139,0.03532814979553223
151,0.03914928436279297
124,0.03547859191894531
355,0.044855356216430664
229,0.04284262657165527
313,0.0428471565246582
162,0.036290884017944336
1068,0.09881401062011719
740,0.060771942138671875
521,0.05276608467102051
690,0.06165027618408203
252,0.04228019714355469
418,0.051587581634521484
839,0.07297444343566895
1247,0.09867477416992188
524,0.05370450019836426
113,0.03418278694152832
599,0.0559847354888916
233,0.04368233680725098
508,0.06876373291015625
138,0.034500837326049805
161,0.03798270225524902
247,0.041747331619262695
760,0.06423234939575195
340,0.04599785804748535
322,0.049527883529663086
205,0.04111742973327637
375,0.04654669761657715
568,0.06502127647399902
370,0.05517148971557617
158,0.037865638732910156
258,0.04057192802429199
338,0.04984140396118164
134,0.03530740737915039
980,0.07103204727172852
461,0.05368328094482422
127,0.03639793395996094
910,0.10117220878601074
152,0.03603339195251465
1305,0.10553812980651855
561,0.054044485092163086
530,0.054091453552246094
466,0.05166196823120117
693,0.08071517944335938
990,0.0914456844329834
1647,0.13404202461242676
299,0.042075395584106445
95,0.034418344497680664
404,0.04892778396606445
233,0.04026007652282715
178,0.03607487678527832
654,0.0676124095916748
588,0.06142163276672363
373,0.05101943016052246
264,0.038227081298828125
676,0.060907602310180664
475,0.053694725036621094
320,0.04212665557861328
312,0.045154571533203125
230,0.04137420654296875
361,0.05658221244812012
287,0.04944443702697754
55,0.03385496139526367
1260,0.11771941184997559
106,0.0344843864440918
233,0.04413294792175293
1817,0.15030264854431152
384,0.04703521728515625
147,0.03747701644897461
308,0.05539393424987793
121,0.03801894187927246
960,0.09415936470031738
533,0.05380821228027344
1101,0.14179730415344238
524,0.054230690002441406
400,0.04566335678100586
353,0.05185127258300781
423,0.054613351821899414
213,0.038477182388305664
231,0.04221701622009277
791,0.07857537269592285
717,0.06634998321533203
115,0.03845405578613281
533,0.05865049362182617
754,0.08444046974182129
1450,0.14031362533569336
78,0.03686118125915527
306,0.049462318420410156
385,0.051770687103271484
94,0.03751397132873535
387,0.07145190238952637
152,0.03862118721008301
409,0.06121349334716797
301,0.044548749923706055
174,0.04419732093811035
82,0.037729501724243164
502,0.05413317680358887
146,0.039667367935180664
570,0.05552864074707031
860,0.07609295845031738
484,0.060782432556152344
